bin_ratio,contract,family,poc_class,poc_high_bin_index,poc_low_bin_index,poc_price,poc_volume,poc_width_bins,profile_id,relationship_id,session_date,year
0.05,NQZ9,full_overnight,POC_ATOMIC,33338,33338,8334.625,1419.796542428160075218898748,1,0c6de2dc428267f7e3c7,R03,2019-12-06,2019
0.2,NQZ9,opening_hour_rth,POC_ATOMIC,16624,16624,8312.25,2058.479742732900627637469743,1,0c7d1e957bb651b435f2,R05,2019-12-02,2019
0.05,NQZ9,prior_rth,POC_ATOMIC,31501,31501,7875.375,2990.432563791326509758905928,1,0cb71717ddd279d7666a,R01,2019-09-17,2019
0.05,NQZ9,prior_rth,POC_ATOMIC,31501,31501,7875.375,2990.432563791326509758905928,1,0cb71717ddd279d7666a,R02,2019-09-17,2019
0.2,NQZ9,full_overnight,POC_ATOMIC,32231,32231,8057.875,1328.960365515416666311806977,1,0cc3f8e56c8732825a5b,R03,2019-10-28,2019
0.2,NQZ9,midnight,POC_ATOMIC,31423,31423,7855.875,949.5901265401265401265401265,1,0cce1658cac3b92aebf8,R04,2019-10-23,2019
0.1,NQH0,prior_rth,POC_ATOMIC,34912,34912,8728.125,3933.557126699465409142828498,1,0ce05766570429554c02,R01,2019-12-26,2019
0.1,NQH0,prior_rth,POC_ATOMIC,34912,34912,8728.125,3933.557126699465409142828498,1,0ce05766570429554c02,R02,2019-12-26,2019
0.2,NQH9,prior_rth,POC_ATOMIC,28528,28528,7132.125,2382.978647421774020239493385,1,0d08a8204d48b048b0f2,R01,2019-02-26,2019
0.2,NQH9,prior_rth,POC_ATOMIC,28528,28528,7132.125,2382.978647421774020239493385,1,0d08a8204d48b048b0f2,R02,2019-02-26,2019
0.05,NQU9,prior_rth,POC_ATOMIC,31341,31341,7835.375,1979.251226551226551226551227,1,0d1bde90229eea8adf42,R01,2019-07-10,2019
0.05,NQU9,prior_rth,POC_ATOMIC,31341,31341,7835.375,1979.251226551226551226551227,1,0d1bde90229eea8adf42,R02,2019-07-10,2019
0.1,NQU9,midnight,POC_ATOMIC,31743,31743,7935.875,997.4048701298701298701298701,1,0d4cee875b34ec03eafb,R04,2019-07-12,2019
0.1,NQH9,full_overnight,POC_ATOMIC,26776,26776,6694.125,946.7110438656950284857261601,1,0d57b696aca9080570bf,R03,2019-01-24,2019
0.05,NQZ9,full_overnight,POC_ATOMIC,33261,33261,8315.375,1516.970972387406756556127759,1,0d6b2db3a7af0716b2c9,R03,2019-11-20,2019
0.2,NQZ9,opening_hour_rth,POC_ATOMIC,10193,10193,7645.125,2638.701532128002716238010356,1,0d7bd8859e09af605ffb,R05,2019-10-08,2019
0.2,NQH9,prior_rth,POC_ATOMIC,14324,14324,7162.25,5934.608965310052266574005704,1,0d9363784086d804b46f,R01,2019-03-06,2019
0.2,NQH9,prior_rth,POC_ATOMIC,14324,14324,7162.25,5934.608965310052266574005704,1,0d9363784086d804b46f,R02,2019-03-06,2019
0.1,NQU9,prior_rth,POC_ATOMIC,30622,30622,7655.625,3127.268110890604384671037738,1,0e244ca266d8c825311e,R01,2019-06-20,2019
0.1,NQU9,prior_rth,POC_ATOMIC,30622,30622,7655.625,3127.268110890604384671037738,1,0e244ca266d8c825311e,R02,2019-06-20,2019
0.1,NQZ9,midnight,POC_ATOMIC,33290,33290,8322.625,1384.6161445927952187206461,1,0e29ff85a9442bbb9678,R04,2019-12-10,2019
0.2,NQU9,midnight,POC_ATOMIC,30974,30974,7743.625,1148.628986578177876570761032,1,0e36b37cbe4f7dcb401b,R04,2019-06-21,2019
0.1,NQH9,opening_hour_rth,POC_ATOMIC,28070,28070,7017.625,1736.934063827844636177538366,1,0e39210219633f003086,R05,2019-02-21,2019
0.1,NQZ9,midnight,POC_ATOMIC,32989,32989,8247.375,1263.298252981228475155335754,1,0e4f813ca8560da8b0c9,R04,2019-11-07,2019
0.1,NQM9,midnight,POC_ATOMIC,28940,28940,7235.125,899.6744254237615529106006777,1,0e60fdea98b01837dbda,R04,2019-06-05,2019
0.2,NQM9,prior_rth,POC_ATOMIC,9919,9919,7439.625,11635.12382568411980176686059,1,0e8457b05f4a32df1080,R01,2019-05-23,2019
0.2,NQM9,prior_rth,POC_ATOMIC,9919,9919,7439.625,11635.12382568411980176686059,1,0e8457b05f4a32df1080,R02,2019-05-23,2019
0.2,NQZ9,opening_hour_rth,POC_ATOMIC,33370,33370,8342.625,1538.888288767664664364807837,1,0e9872313e9a3c69ab65,R05,2019-11-19,2019
0.2,NQM9,opening_hour_rth,POC_ATOMIC,15037,15037,7518.75,2095.142235542235542235542236,1,0ea2286dbd16a3258c74,R05,2019-06-13,2019
0.2,NQZ9,prior_rth,POC_ATOMIC,33073,33073,8268.375,2682.016732093126616453188461,1,0eb922f08ee580c70c8d,R01,2019-11-13,2019
0.2,NQZ9,prior_rth,POC_ATOMIC,33073,33073,8268.375,2682.016732093126616453188461,1,0eb922f08ee580c70c8d,R02,2019-11-13,2019
0.2,NQM9,full_overnight,POC_ATOMIC,28963,28963,7240.875,611.384706959706959706959707,1,0ed814d11c0fd419fd45,R03,2019-03-13,2019
0.1,NQU9,opening_hour_rth,POC_ATOMIC,15186,15186,7593.25,2114.141717565258070547221637,1,0ee490492a4b0cb1c23c,R05,2019-08-12,2019
0.2,NQU9,midnight,POC_ATOMIC,30570,30570,7642.625,878.3504624159809918323850212,1,0f064a86cabb14608660,R04,2019-06-18,2019
0.1,NQU9,prior_rth,POC_ATOMIC,31981,31981,7995.375,3225.553796662499045053897659,1,0f1e1f1eefb81f845eeb,R01,2019-08-02,2019
0.1,NQU9,prior_rth,POC_ATOMIC,31981,31981,7995.375,3225.553796662499045053897659,1,0f1e1f1eefb81f845eeb,R02,2019-08-02,2019
0.2,NQM9,prior_rth,POC_ATOMIC,15198,15198,7599.25,13341.46771284271284271284271,1,0f6b47a76b64e0955f9b,R01,2019-04-08,2019
0.2,NQM9,prior_rth,POC_ATOMIC,15198,15198,7599.25,13341.46771284271284271284271,1,0f6b47a76b64e0955f9b,R02,2019-04-08,2019
0.05,NQU9,opening_hour_rth,POC_ATOMIC,32090,32090,8022.625,1537.090687808401020608366428,1,0fa109805af449b8c4d3,R05,2019-07-26,2019
0.1,NQU9,midnight,POC_ATOMIC,30249,30249,7562.375,1477.338948686361696595361305,1,0fbfcdbdf79f5fd7756d,R04,2019-08-26,2019
0.05,NQM9,prior_rth,POC_ATOMIC,29253,29253,7313.375,3296.811074843185303895535318,1,0fe087db02e6d1892870,R01,2019-05-24,2019
0.05,NQM9,prior_rth,POC_ATOMIC,29253,29253,7313.375,3296.811074843185303895535318,1,0fe087db02e6d1892870,R02,2019-05-24,2019
0.1,NQM9,midnight,POC_ATOMIC,29758,29758,7439.625,1189.337403057562231071451693,1,1015daa207ceea585c01,R04,2019-05-21,2019
0.05,NQM9,midnight,POC_ATOMIC,30598,30598,7649.625,962.2770562770562770562770563,1,102831de63bf267ebe66,R04,2019-04-15,2019
0.1,NQU9,midnight,POC_ATOMIC,30724,30724,7681.125,668.9737385163855752091046209,1,102d83a133a5cd1dab79,R04,2019-06-26,2019
0.05,NQZ9,midnight,POC_ATOMIC,31617,31617,7904.375,1172.548652981005922182392771,1,104963e3eb2fedecd5c5,R04,2019-10-21,2019
0.2,NQZ9,midnight,POC_ATOMIC,31508,31508,7877.125,1158.487193362193362193362193,1,105f4b6de88b89203385,R04,2019-09-24,2019
0.05,NQH9,midnight,POC_ATOMIC,26955,26955,6738.875,773.7392207792207792207792208,1,106b59bdf8033dd0bc39,R04,2019-01-25,2019
0.1,NQZ9,full_overnight,POC_ATOMIC,30236,30236,7559.125,1429.280913775013619129312207,1,10a54013a08d76d0dfd1,R03,2019-10-03,2019
0.05,NQM9,opening_hour_rth,POC_ATOMIC,29883,29882,7470.625,1939.082896037682210169736898,2,10af53964f5014ccea7e,R05,2019-03-22,2019
0.2,NQU9,midnight,POC_ATOMIC,30945,30945,7736.375,1371.379038502179234444680669,1,10c63f6e89d198167011,R04,2019-08-20,2019
0.2,NQM9,prior_rth,POC_ATOMIC,14473,14473,7236.75,4973.769230769230769230769231,1,10cb25276d5c3890f0d5,R01,2019-03-13,2019
0.2,NQM9,prior_rth,POC_ATOMIC,14473,14473,7236.75,4973.769230769230769230769231,1,10cb25276d5c3890f0d5,R02,2019-03-13,2019
0.2,NQZ9,prior_rth,POC_ATOMIC,31569,31569,7892.375,3251.159925923089968002496258,1,10d281a597ec2cb5bc70,R01,2019-09-19,2019
0.2,NQZ9,prior_rth,POC_ATOMIC,31569,31569,7892.375,3251.159925923089968002496258,1,10d281a597ec2cb5bc70,R02,2019-09-19,2019
0.2,NQZ9,full_overnight,POC_ATOMIC,15676,15676,7838.25,1639.084185259185259185259185,1,10d7cb9cfbe9ec214c8f,R03,2019-09-23,2019
0.2,NQU9,midnight,POC_ATOMIC,31312,31312,7828.125,1348.461848832568646810132878,1,11020b050b2ee98e53a5,R04,2019-09-11,2019
0.2,NQZ9,full_overnight,POC_ATOMIC,15611,15611,7805.75,1951.586883876357560568086884,1,1124c9b531aeae399b66,R03,2019-09-27,2019
0.2,NQZ9,midnight,POC_ATOMIC,31470,31470,7867.625,1101.003580781449200181010746,1,112712f2b58aeb56c9d6,R04,2019-09-17,2019
0.1,NQU9,full_overnight,POC_ATOMIC,31291,31291,7822.875,1153.341597291597291597291597,1,113e83052bdc53de1240,R03,2019-07-08,2019
0.1,NQU9,prior_rth,POC_ATOMIC,31895,31895,7973.875,3745.75691021430918031011869,1,115fa7bd87bacca840c7,R01,2019-08-01,2019
0.1,NQU9,prior_rth,POC_ATOMIC,31895,31895,7973.875,3745.75691021430918031011869,1,115fa7bd87bacca840c7,R02,2019-08-01,2019
0.05,NQM9,full_overnight,POC_ATOMIC,30304,30304,7576.125,947.3397319023463188222913623,1,1160584232ad66d99d2d,R03,2019-05-09,2019
0.2,NQZ9,midnight,POC_ATOMIC,33517,33517,8379.375,1049.288416976574871311713417,1,1162f6b22a5d54e0246c,R04,2019-12-11,2019
0.1,NQM9,opening_hour_rth,POC_ATOMIC,14756,14756,7378.25,2622.945715395715395715395715,1,117f5706a8603586947b,R05,2019-06-07,2019
0.2,NQH9,midnight,POC_ATOMIC,28248,28248,7062.125,762.140925087983911513323278,1,1181ec0bf4cfa3df2d77,R04,2019-02-22,2019
0.05,NQH9,opening_hour_rth,POC_BROAD,27397,27392,6848.125,5508.252593836454127290285622,6,1182aba7ed31d292cf41,R05,2019-01-31,2019
0.1,NQZ9,prior_rth,POC_ATOMIC,31022,31022,7755.625,1901.793666669594591856371183,1,118dcf9c717991882c83,R01,2019-09-30,2019
0.1,NQZ9,prior_rth,POC_ATOMIC,31022,31022,7755.625,1901.793666669594591856371183,1,118dcf9c717991882c83,R02,2019-09-30,2019
0.2,NQZ9,full_overnight,POC_ATOMIC,15752,15752,7876.25,2832.458892509248888436343889,1,119da427bd6bd9eba67b,R03,2019-09-24,2019
0.2,NQU9,opening_hour_rth,POC_ATOMIC,10439,10439,7829.625,2332.405160199277846336669866,1,11cee6049ae5e703b5eb,R05,2019-07-05,2019
0.05,NQM9,midnight,POC_ATOMIC,29950,29950,7487.625,867.5111111111111111111111111,1,121c042758c734dad84a,R04,2019-04-02,2019
0.1,NQM9,opening_hour_rth,POC_ATOMIC,31181,31181,7795.375,2097.525621191134367028959872,1,123197bc8c366f8ac38b,R05,2019-04-30,2019
0.2,NQU9,full_overnight,POC_ATOMIC,15760,15760,7880.25,1467.242698967698967698967699,1,1235fe6d26ae0e71da8c,R03,2019-07-22,2019
0.2,NQU9,full_overnight,POC_ATOMIC,10179,10179,7634.625,3701.145889567948391477803243,1,1268da77dcbdf939b33a,R03,2019-09-03,2019
0.1,NQZ9,opening_hour_rth,POC_ATOMIC,31119,31119,7779.875,1277.155663858065464455940701,1,126ac9b396a43d221a5c,R05,2019-09-26,2019
0.2,NQZ9,midnight,POC_ATOMIC,31748,31748,7937.125,1015.737910411101900463602591,1,12714916ee395847639f,R04,2019-09-20,2019
0.05,NQZ9,opening_hour_rth,POC_ATOMIC,33370,33370,8342.625,1538.888288767664664364807837,1,12728a063d9bdbf4df6b,R05,2019-11-19,2019
0.1,NQM9,full_overnight,POC_ATOMIC,30581,30581,7645.375,1490.299485400220694338341397,1,127d641243e7b033921e,R03,2019-04-11,2019
0.1,NQM9,full_overnight,POC_ATOMIC,29262,29262,7315.625,1034.614339002071200213615074,1,128f020a8b334e88db9b,R03,2019-03-25,2019
0.05,NQU9,midnight,POC_ATOMIC,30770,30770,7692.625,1234.067774466700297902343938,1,12951546881f2ab171c2,R04,2019-09-04,2019
0.2,NQZ9,prior_rth,POC_ATOMIC,7737,7737,7737.5,6801.404761904761904761904762,1,1295ed5b018507548f43,R01,2019-10-07,2019
0.2,NQZ9,prior_rth,POC_ATOMIC,7737,7737,7737.5,6801.404761904761904761904762,1,1295ed5b018507548f43,R02,2019-10-07,2019
0.2,NQH9,opening_hour_rth,POC_ATOMIC,13415,13415,6707.75,2038.369758672699849170437406,1,129aaf0a27d5577e0d8c,R05,2019-01-23,2019
0.1,NQM9,prior_rth,POC_ATOMIC,30798,30798,7699.625,4530.901813777897369228638578,1,12b7ed19aab5cd9977f6,R01,2019-04-18,2019
0.1,NQM9,prior_rth,POC_ATOMIC,30798,30798,7699.625,4530.901813777897369228638578,1,12b7ed19aab5cd9977f6,R02,2019-04-18,2019
0.2,NQH9,full_overnight,POC_ATOMIC,28472,28472,7118.125,1127.316375480175223435813936,1,12d141dcd61acef4e162,R03,2019-02-25,2019
0.2,NQH9,prior_rth,POC_ATOMIC,14304,14304,7152.25,6606.689603271125010255445038,1,12e534d6d560f4a42e9a,R01,2019-03-04,2019
0.2,NQH9,prior_rth,POC_ATOMIC,14304,14304,7152.25,6606.689603271125010255445038,1,12e534d6d560f4a42e9a,R02,2019-03-04,2019
0.1,NQU9,midnight,POC_ATOMIC,30770,30770,7692.625,1234.067774466700297902343938,1,130b885d6f9217240831,R04,2019-09-04,2019
0.05,NQU9,opening_hour_rth,POC_ATOMIC,30668,30668,7667.125,980.6642496183478325415598213,1,130fe00e1ee70dabac07,R05,2019-08-23,2019
0.05,NQZ9,full_overnight,POC_ATOMIC,33786,33786,8446.625,1692.408044733044733044733045,1,131593394e9fe52ce832,R03,2019-12-02,2019
0.1,NQM9,midnight,POC_ATOMIC,28976,28976,7244.125,1171.079646771107871677131639,1,131787f2d31794ba9d06,R04,2019-05-30,2019
0.1,NQU9,full_overnight,POC_ATOMIC,31857,31857,7964.375,1297.444720655161831632419868,1,131fbd7552a2ef622858,R03,2019-07-19,2019
0.2,NQZ9,full_overnight,POC_ATOMIC,33172,33172,8293.125,1531.975394437004344125087159,1,132ddce239c440e8d5fc,R03,2019-12-05,2019
0.2,NQU9,full_overnight,POC_ATOMIC,15181,15181,7590.75,1481.608191808191808191808192,1,133795ce5613a0142832,R03,2019-08-16,2019
0.1,NQU9,opening_hour_rth,POC_ATOMIC,31854,31854,7963.625,1666.655414674087421336244459,1,134ff3e594e0e4f11f1a,R05,2019-07-30,2019
0.1,NQU9,full_overnight,POC_ATOMIC,31520,31520,7880.125,752.2259648780338435510849304,1,13597af916a23ec93e5a,R03,2019-07-22,2019
0.2,NQZ9,full_overnight,POC_ATOMIC,32863,32863,8215.875,1291.477575202575202575202575,1,135ab21d06f8dddaa670,R03,2019-11-08,2019
0.1,NQU9,opening_hour_rth,POC_ATOMIC,31150,31150,7787.625,1775.917028115127426910175941,1,135d2809a0fbd5b9d7e5,R05,2019-07-02,2019
0.05,NQZ9,full_overnight,POC_ATOMIC,32951,32951,8237.875,1969.870880590917384811940594,1,1371d0f910002d2cf478,R03,2019-11-05,2019
0.05,NQZ9,opening_hour_rth,POC_ATOMIC,33921,33921,8480.375,870.0547278509924665217602743,1,137dc4dbf30be7448418,R05,2019-12-12,2019
0.1,NQM9,opening_hour_rth,POC_ATOMIC,30364,30363,7590.875,3414.453424183340726617076058,2,1381b93513db73b46552,R05,2019-04-04,2019
0.2,NQH9,prior_rth,POC_ATOMIC,13375,13375,6687.75,7381.524502210546765668585564,1,13b0ac385c9ae377bd8b,R01,2019-01-17,2019
0.2,NQH9,prior_rth,POC_ATOMIC,13375,13375,6687.75,7381.524502210546765668585564,1,13b0ac385c9ae377bd8b,R02,2019-01-17,2019
0.1,NQH0,midnight,POC_ATOMIC,35341,35341,8835.375,1267.687049062049062049062049,1,13bea1b63867e30c7c04,R04,2019-12-27,2019
0.05,NQH9,full_overnight,POC_ATOMIC,26673,26673,6668.375,750.5523260236495530613177672,1,13e0529eaca88874b3c0,R03,2019-01-29,2019
0.1,NQU9,prior_rth,POC_ATOMIC,30706,30706,7676.625,4029.42474656985526550743942,1,13ebb8888caf3331ea0a,R01,2019-07-01,2019
0.1,NQU9,prior_rth,POC_ATOMIC,30706,30706,7676.625,4029.42474656985526550743942,1,13ebb8888caf3331ea0a,R02,2019-07-01,2019
0.05,NQZ9,opening_hour_rth,POC_ATOMIC,32626,32626,8156.625,961.8389904177947656208525774,1,140f747a1d35b17f5f8c,R05,2019-11-01,2019
0.05,NQH9,full_overnight,POC_ATOMIC,28472,28472,7118.125,1127.316375480175223435813936,1,1421b36dda130d8db1b4,R03,2019-02-25,2019
0.05,NQU9,midnight,POC_ATOMIC,30570,30570,7642.625,878.3504624159809918323850212,1,142baae20021a2576575,R04,2019-06-18,2019
0.05,NQH0,prior_rth,POC_ATOMIC,35147,35147,8786.875,1879.08787031681768523873787,1,145cfcfb819d60f94748,R01,2019-12-27,2019
0.05,NQH0,prior_rth,POC_ATOMIC,35147,35147,8786.875,1879.08787031681768523873787,1,145cfcfb819d60f94748,R02,2019-12-27,2019
0.1,NQH9,midnight,POC_ATOMIC,25702,25702,6425.625,996.0818243452453978769768243,1,147e75fcb9e2e65b24c3,R04,2019-01-07,2019
0.2,NQU9,prior_rth,POC_ATOMIC,15491,15491,7745.75,4246.956243756243756243756244,1,149db6c0de6402fec10d,R01,2019-06-21,2019
0.2,NQU9,prior_rth,POC_ATOMIC,15491,15491,7745.75,4246.956243756243756243756244,1,149db6c0de6402fec10d,R02,2019-06-21,2019
0.05,NQU9,midnight,POC_ATOMIC,31763,31763,7940.875,866.8342681501505030916795623,1,14a7fc9c04d0a3fe1891,R04,2019-07-30,2019
0.1,NQZ9,full_overnight,POC_ATOMIC,31352,31352,7838.125,864.9523109330203383795782643,1,14cea73b70ae109c0264,R03,2019-09-23,2019
0.1,NQM9,prior_rth,POC_ATOMIC,30372,30372,7593.125,2576.786259106390685338053759,1,14d11a374dcaee0f8d9b,R01,2019-04-09,2019
0.1,NQM9,prior_rth,POC_ATOMIC,30372,30372,7593.125,2576.786259106390685338053759,1,14d11a374dcaee0f8d9b,R02,2019-04-09,2019
0.2,NQU9,full_overnight,POC_ATOMIC,10493,10493,7870.125,4421.380808080808080808080808,1,14d45913f93925991c13,R03,2019-08-01,2019
0.05,NQM9,prior_rth,POC_ATOMIC,30373,30373,7593.375,3682.655168510777030046806923,1,14d7168fd17823c03fad,R01,2019-04-10,2019
0.05,NQM9,prior_rth,POC_ATOMIC,30373,30373,7593.375,3682.655168510777030046806923,1,14d7168fd17823c03fad,R02,2019-04-10,2019
0.1,NQM9,midnight,POC_ATOMIC,30738,30738,7684.625,820.255772005772005772005772,1,14e0ec5feaa82969ded4,R04,2019-04-18,2019
0.05,NQM9,midnight,POC_ATOMIC,30738,30738,7684.625,820.255772005772005772005772,1,14f355c950703f710242,R04,2019-04-18,2019
0.1,NQU9,opening_hour_rth,POC_ATOMIC,15224,15224,7612.25,2095.598272664922293989412396,1,150d9bc157ec54c3d31d,R05,2019-09-03,2019
0.2,NQZ9,prior_rth,POC_ATOMIC,16649,16649,8324.75,5351.52919025419025419025419,1,150ebbbef360dd23e79d,R01,2019-11-21,2019
0.2,NQZ9,prior_rth,POC_ATOMIC,16649,16649,8324.75,5351.52919025419025419025419,1,150ebbbef360dd23e79d,R02,2019-11-21,2019
0.1,NQH9,opening_hour_rth,POC_ATOMIC,27114,27114,6778.625,1132.251415180443313435640801,1,151cbbfb8835846e1205,R05,2019-01-25,2019
0.05,NQH9,midnight,POC_ATOMIC,27006,27006,6751.625,941.0617635632341514694455871,1,1541a80b4f4b01157afe,R04,2019-01-18,2019
0.2,NQZ9,prior_rth,POC_ATOMIC,31812,31812,7953.125,2897.789727739326760599106549,1,156c0230695fabc79ba5,R01,2019-10-25,2019
0.2,NQZ9,prior_rth,POC_ATOMIC,31812,31812,7953.125,2897.789727739326760599106549,1,156c0230695fabc79ba5,R02,2019-10-25,2019
0.05,NQZ9,prior_rth,POC_ATOMIC,31713,31713,7928.375,2614.788243916143532511818957,1,15952a4b3bea7f1229d3,R01,2019-09-20,2019
0.05,NQZ9,prior_rth,POC_ATOMIC,31713,31713,7928.375,2614.788243916143532511818957,1,15952a4b3bea7f1229d3,R02,2019-09-20,2019
0.2,NQM9,midnight,POC_ATOMIC,28937,28937,7234.375,2046.108839479171959990374313,1,159c385b03c186bc99d0,R04,2019-05-29,2019
0.2,NQM9,full_overnight,POC_ATOMIC,15549,15549,7774.75,1712.866666666666666666666667,1,159f48c2c86531b1796f,R03,2019-05-03,2019
0.1,NQM9,opening_hour_rth,POC_ATOMIC,30304,30304,7576.125,1297.319372709641855254807293,1,15d3c7d33cbfe30dda71,R05,2019-04-08,2019
0.1,NQH0,opening_hour_rth,POC_ATOMIC,34416,34416,8604.125,1103.937207857931542142068458,1,1616feeea926cbb18ddb,R05,2019-12-17,2019
0.05,NQZ9,prior_rth,POC_ATOMIC,33238,33238,8309.625,5338.2724997224997224997225,1,161c1d7d52eb4c0ff5f2,R01,2019-11-18,2019
0.05,NQZ9,prior_rth,POC_ATOMIC,33238,33238,8309.625,5338.2724997224997224997225,1,161c1d7d52eb4c0ff5f2,R02,2019-11-18,2019
0.1,NQM9,opening_hour_rth,POC_ATOMIC,30036,30036,7509.125,966.5174238240350076073081443,1,166be850851e185b5597,R05,2019-06-10,2019
0.05,NQM9,prior_rth,POC_ATOMIC,29409,29409,7352.375,3431.551463210702341137123746,1,166e0ad0c20dd858a986,R01,2019-03-18,2019
0.05,NQM9,prior_rth,POC_ATOMIC,29409,29409,7352.375,3431.551463210702341137123746,1,166e0ad0c20dd858a986,R02,2019-03-18,2019
0.2,NQZ9,prior_rth,POC_ATOMIC,32851,32851,8212.875,4009.888129944854604970367523,1,1691b2d66ebd085a8b0c,R01,2019-11-05,2019
0.2,NQZ9,prior_rth,POC_ATOMIC,32851,32851,8212.875,4009.888129944854604970367523,1,1691b2d66ebd085a8b0c,R02,2019-11-05,2019
0.2,NQZ9,midnight,POC_ATOMIC,30935,30935,7733.875,989.6159189243394431821889919,1,16a9d3e31debfed7e230,R04,2019-09-30,2019
0.2,NQZ9,midnight,POC_ATOMIC,33247,33247,8311.875,842.8490962180782631178248951,1,16c4a44d84a2dce9fdea,R04,2019-12-05,2019
0.2,NQZ9,full_overnight,POC_ATOMIC,31735,31735,7933.875,1302.075751736443225804927933,1,16ce9ec3ea66c48356ca,R03,2019-09-20,2019
0.2,NQU9,midnight,POC_ATOMIC,31291,31291,7822.875,1153.341597291597291597291597,1,16d083d840faf61b936a,R04,2019-07-08,2019
0.1,NQU9,opening_hour_rth,POC_ATOMIC,15147,15147,7573.75,2715.851487547726947376967568,1,16da1d2382cc114c060f,R05,2019-08-16,2019
0.05,NQZ9,full_overnight,POC_ATOMIC,31611,31611,7902.875,1238.369170698582463288345641,1,16da7d261c83845c61b1,R03,2019-09-18,2019
0.05,NQU9,opening_hour_rth,POC_ATOMIC,30469,30469,7617.375,870.8823980775710453969690239,1,16ddda9e1db0acd0d909,R05,2019-08-14,2019
0.2,NQH9,full_overnight,POC_ATOMIC,28763,28763,7190.875,1475.082904677022324081147611,1,16dfdd1b23b8e8e46395,R03,2019-03-04,2019
0.1,NQU9,full_overnight,POC_ATOMIC,15124,15124,7562.25,2847.044335976167154600990733,1,16f5c608c8840696d151,R03,2019-08-26,2019
0.05,NQU9,opening_hour_rth,POC_ATOMIC,30375,30375,7593.875,1090.421718977493908049284059,1,172dfc5ee20d6fa12cf8,R05,2019-08-12,2019
0.2,NQU9,prior_rth,POC_ATOMIC,15374,15374,7687.25,4794.537895437895437895437895,1,173c39e4f18941b7ec40,R01,2019-06-27,2019
0.2,NQU9,prior_rth,POC_ATOMIC,15374,15374,7687.25,4794.537895437895437895437895,1,173c39e4f18941b7ec40,R02,2019-06-27,2019
0.05,NQZ9,prior_rth,POC_ATOMIC,31022,31022,7755.625,1901.793666669594591856371183,1,173cda18ceb665c705f0,R01,2019-09-30,2019
0.05,NQZ9,prior_rth,POC_ATOMIC,31022,31022,7755.625,1901.793666669594591856371183,1,173cda18ceb665c705f0,R02,2019-09-30,2019
0.1,NQU9,opening_hour_rth,POC_ATOMIC,30798,30798,7699.625,2139.637635208108137461901036,1,17974fef89aeaabdd1fb,R05,2019-06-18,2019
0.1,NQM9,full_overnight,POC_ATOMIC,29651,29651,7412.875,789.4947691197691197691197691,1,17d0fa51d06a554a8060,R03,2019-03-21,2019
0.2,NQM9,prior_rth,POC_ATOMIC,29986,29986,7496.625,3279.707002719502719502719503,1,17d802fa16c5dcc54855,R01,2019-04-02,2019
0.2,NQM9,prior_rth,POC_ATOMIC,29986,29986,7496.625,3279.707002719502719502719503,1,17d802fa16c5dcc54855,R02,2019-04-02,2019
0.1,NQU9,prior_rth,POC_ATOMIC,30955,30955,7738.875,4002.603154504039440812694377,1,17dd54a2732db3d69736,R01,2019-08-14,2019
0.1,NQU9,prior_rth,POC_ATOMIC,30955,30955,7738.875,4002.603154504039440812694377,1,17dd54a2732db3d69736,R02,2019-08-14,2019
0.05,NQM9,opening_hour_rth,POC_ATOMIC,30161,30161,7540.375,1201.721553202377214021915134,1,17e66288acd7526e46bf,R05,2019-05-17,2019
0.05,NQU9,full_overnight,POC_ATOMIC,31296,31296,7824.125,1060.335778493706401711709098,1,17ec3014d3f799cbeebe,R03,2019-07-01,2019
0.1,NQM9,opening_hour_rth,POC_ATOMIC,31145,31145,7786.375,1211.295917313168365061773196,1,18019328904419af44b1,R05,2019-04-23,2019
0.1,NQH9,opening_hour_rth,POC_ATOMIC,25738,25738,6434.625,1178.951287529868920847319185,1,1808182254f61245a4af,R05,2019-01-07,2019
0.05,NQM9,opening_hour_rth,POC_ATOMIC,30615,30615,7653.875,1270.156761294261294261294261,1,18116b885b858a286fed,R05,2019-04-15,2019
0.2,NQH9,full_overnight,POC_ATOMIC,8318,8318,6238.875,2526.712966119337933430886954,1,1825d2b9246143ef28fc,R03,2019-01-04,2019
0.05,NQU9,prior_rth,POC_ATOMIC,30738,30738,7684.625,1826.805934913078400158389575,1,1829c23ff8d2c525a0e8,R01,2019-09-05,2019
0.05,NQU9,prior_rth,POC_ATOMIC,30738,30738,7684.625,1826.805934913078400158389575,1,1829c23ff8d2c525a0e8,R02,2019-09-05,2019
0.05,NQZ9,prior_rth,POC_ATOMIC,30888,30888,7722.125,2051.815621047108751399021125,1,182cffec429d4ee2e28b,R01,2019-10-02,2019
0.05,NQZ9,prior_rth,POC_ATOMIC,30888,30888,7722.125,2051.815621047108751399021125,1,182cffec429d4ee2e28b,R02,2019-10-02,2019
0.1,NQH9,prior_rth,POC_ATOMIC,28169,28169,7042.375,3633.3849500114473464660078,1,184a398cbe6f719bf1a8,R01,2019-02-19,2019
0.1,NQH9,prior_rth,POC_ATOMIC,28169,28169,7042.375,3633.3849500114473464660078,1,184a398cbe6f719bf1a8,R02,2019-02-19,2019
0.2,NQH9,full_overnight,POC_ATOMIC,13174,13174,6587.25,2730.186804315694475877542239,1,1887790f5a1131ea3713,R03,2019-01-09,2019
