bin_ratio,contract,family,mean_active_tpo,mean_active_volume,positive_tpo_bins,positive_volume_bins,profile_id,relationship_id,session_date,year
0.05,NQU9,opening_hour_rth,7.199004975124378109452736318,389.7014925373134328358208951,201,201,edcbd051eaa4d5c6572e,R05,2019-08-30,2019
0.2,NQM9,midnight,20.92903225806451612903225806,686.9161290322580645161290329,155,155,edd99a9e531858f3370a,R04,2019-05-31,2019
0.05,NQH9,full_overnight,27.21827411167512690355329949,384.5076142131979695431472082,197,197,edf9311b5bb33fdb3955,R03,2019-02-26,2019
0.1,NQZ9,opening_hour_rth,7.072847682119205298013245033,459.9668874172185430463576162,151,151,ee1784ab1bec1ae6f6f6,R05,2019-11-22,2019
0.2,NQH9,prior_rth,21.43356643356643356643356643,2348.720279720279720279720278,143,143,ee17fd2a0bf03cbd99a4,R01,2019-01-28,2019
0.2,NQH9,prior_rth,21.43356643356643356643356643,2348.720279720279720279720278,143,143,ee17fd2a0bf03cbd99a4,R02,2019-01-28,2019
0.2,NQU9,prior_rth,23.80851063829787234042553191,2520.989361702127659574468085,94,94,ee1be0411330e9bbf979,R01,2019-07-29,2019
0.2,NQU9,prior_rth,23.80851063829787234042553191,2520.989361702127659574468085,94,94,ee1be0411330e9bbf979,R02,2019-07-29,2019
0.2,NQM9,midnight,35.52173913043478260869565217,588.7934782608695652173913046,92,92,ee2c3353816b2f0b432f,R04,2019-04-04,2019
0.2,NQU9,opening_hour_rth,11.36363636363636363636363636,1454.045454545454545454545455,66,66,ee2fb8044a49a91775cf,R05,2019-08-12,2019
0.2,NQZ9,full_overnight,23.2875,302.0375000000000000000000001,240,240,ee3e401bb399ee2b884a,R03,2019-10-21,2019
0.1,NQZ9,full_overnight,29.75609756097560975609756098,425.3414634146341463414634153,287,287,ee409a8fe54f03282f52,R03,2019-10-04,2019
0.1,NQZ9,midnight,23.27526132404181184668989547,377.0174216027874564459930317,287,287,ee47599602dbea47cc8e,R04,2019-10-04,2019
0.1,NQM9,midnight,29.34166666666666666666666667,1045.058333333333333333333332,120,120,ee5f11538c913a0e8d40,R04,2019-05-10,2019
0.05,NQH9,midnight,23.66206896551724137931034483,297.1793103448275862068965511,145,145,ee6221e1659966f3f435,R04,2019-02-27,2019
0.2,NQZ9,opening_hour_rth,9.37037037037037037037037037,873.4320987654320987654320986,81,81,ee6b379556e635500890,R05,2019-10-07,2019
0.2,NQU9,prior_rth,28.13821138211382113821138211,1480.382113821138211382113819,123,123,ee7c11ee41e5f29d8b73,R01,2019-07-16,2019
0.2,NQU9,prior_rth,28.13821138211382113821138211,1480.382113821138211382113819,123,123,ee7c11ee41e5f29d8b73,R02,2019-07-16,2019
0.1,NQH9,prior_rth,26.16814159292035398230088496,1131.926253687315634218289086,339,339,eea01511b151dca375f8,R01,2019-01-10,2019
0.1,NQH9,prior_rth,26.16814159292035398230088496,1131.926253687315634218289086,339,339,eea01511b151dca375f8,R02,2019-01-10,2019
0.05,NQU9,opening_hour_rth,10.85123966942148760330578512,625.3719008264462809917355372,121,121,eea08a29f7e55c5fd996,R05,2019-06-21,2019
0.05,NQZ9,opening_hour_rth,5.738461538461538461538461538,413.6230769230769230769230766,130,130,eea0af44f2921d92de4a,R05,2019-12-11,2019
0.2,NQU9,opening_hour_rth,10.96,1181.24,75,75,eea17fc14601876f7a91,R05,2019-08-27,2019
0.1,NQZ9,prior_rth,14.76691729323308270676691729,948.7706766917293233082706793,266,266,eea5e2c3f0631f3d51dd,R01,2019-11-19,2019
0.1,NQZ9,prior_rth,14.76691729323308270676691729,948.7706766917293233082706793,266,266,eea5e2c3f0631f3d51dd,R02,2019-11-19,2019
0.2,NQM9,midnight,21.94193548387096774193548387,626.2451612903225806451612906,155,155,eeab707d171de2241e8e,R04,2019-05-09,2019
0.1,NQH9,full_overnight,30.78289473684210526315789474,405.9407894736842105263157893,152,152,eecbef2c09e3d522e795,R03,2019-02-06,2019
0.05,NQH9,midnight,26.38674033149171270718232044,384.5138121546961325966850829,181,181,eecd00ea3e06155c6d0b,R04,2019-01-15,2019
0.1,NQZ9,opening_hour_rth,7.587301587301587301587301587,564.8809523809523809523809524,126,126,eedd0629600a3309c8a5,R05,2019-11-13,2019
0.2,NQH9,opening_hour_rth,6.230769230769230769230769231,814.6794871794871794871794872,156,156,eee5b6c47bd652349a3e,R05,2019-01-08,2019
0.1,NQM9,prior_rth,30.75348837209302325581395349,1523.404651162790697674418604,215,215,ef04d4201e2ee00a6ccf,R01,2019-05-23,2019
0.1,NQM9,prior_rth,30.75348837209302325581395349,1523.404651162790697674418604,215,215,ef04d4201e2ee00a6ccf,R02,2019-05-23,2019
0.2,NQH9,opening_hour_rth,6.739837398373983739837398374,892.1219512195121951219512211,123,123,ef18a7c05d54b71c5920,R05,2019-02-21,2019
0.1,NQU9,midnight,25.98198198198198198198198198,367.7117117117117117117117118,222,222,ef4ad86313bbbd182309,R04,2019-09-11,2019
0.2,NQM9,prior_rth,12.94210526315789473684210526,2193.973684210526315789473686,190,190,efb66ae87e597b56405a,R01,2019-05-07,2019
0.2,NQM9,prior_rth,12.94210526315789473684210526,2193.973684210526315789473686,190,190,efb66ae87e597b56405a,R02,2019-05-07,2019
0.05,NQZ9,opening_hour_rth,5.283687943262411347517730496,458.6099290780141843971631208,141,141,efd52686c3cfb56d4cb2,R05,2019-11-12,2019
0.1,NQM9,opening_hour_rth,9.280991735537190082644628099,727.5537190082644628099173554,121,121,efdfeb837f9f72304bdd,R05,2019-05-01,2019
0.1,NQU9,midnight,22.97391304347826086956521739,336.5652173913043478260869565,115,115,eff86952cae87e97d4cb,R04,2019-07-15,2019
0.1,NQH0,opening_hour_rth,9.150943396226415094339622642,742.9245283018867924528301883,106,106,f005e35aacec043701dc,R05,2019-12-20,2019
0.2,NQH9,prior_rth,22.35074626865671641791044776,2263.932835820895522388059704,134,134,f02dc829469c70a91156,R01,2019-02-07,2019
0.2,NQH9,prior_rth,22.35074626865671641791044776,2263.932835820895522388059704,134,134,f02dc829469c70a91156,R02,2019-02-07,2019
0.1,NQZ9,prior_rth,13.30897009966777408637873754,644.4169435215946843853820591,602,602,f04c728cc7bb076568c2,R01,2019-10-02,2019
0.1,NQZ9,prior_rth,13.30897009966777408637873754,644.4169435215946843853820591,602,602,f04c728cc7bb076568c2,R02,2019-10-02,2019
0.2,NQM9,midnight,23.01960784313725490196078431,363.3823529411764705882352939,102,102,f067192a9af11ab204ff,R04,2019-03-18,2019
0.2,NQZ9,prior_rth,19.67894736842105263157894737,1060.610526315789473684210524,190,190,f07a108446408d044426,R01,2019-12-12,2019
0.2,NQZ9,prior_rth,19.67894736842105263157894737,1060.610526315789473684210524,190,190,f07a108446408d044426,R02,2019-12-12,2019
0.05,NQZ9,opening_hour_rth,6.945783132530120481927710843,497.1024096385542168674698792,166,166,f07a28391a0e54ce3df8,R05,2019-11-05,2019
0.05,NQZ9,full_overnight,20.36151603498542274052478134,304.1953352769679300291545181,343,343,f07ed6678d3b6affe23f,R03,2019-09-19,2019
0.05,NQH9,prior_rth,13.30839416058394160583941606,878.7956204379562043795620467,548,548,f08a1d1f65978015cb8e,R01,2019-03-05,2019
0.05,NQH9,prior_rth,13.30839416058394160583941606,878.7956204379562043795620467,548,548,f08a1d1f65978015cb8e,R02,2019-03-05,2019
0.2,NQU9,opening_hour_rth,9.4,2964.044444444444444444444447,45,45,f0c9646a88e08720e173,R05,2019-08-02,2019
0.2,NQZ9,opening_hour_rth,9.807228915662650602409638554,843.6626506024096385542168669,83,83,f0d5ff2e48d9a0bf90f7,R05,2019-09-30,2019
0.2,NQZ9,full_overnight,15.41886792452830188679245283,249.6792452830188679245283018,265,265,f0e4c3fb8a850722ca0f,R03,2019-11-04,2019
0.1,NQH9,full_overnight,28.13440860215053763440860215,299.6102150537634408602150524,372,372,f0e9f17dce65430ab477,R03,2019-01-07,2019
0.05,NQZ9,midnight,22.90196078431372549019607843,387.0588235294117647058823526,204,204,f12680b2638af2e40fd1,R04,2019-11-21,2019
0.2,NQU9,prior_rth,14.46025104602510460251046025,1399.066945606694560669456071,239,239,f196b5246ded9e74cacd,R01,2019-08-23,2019
0.2,NQU9,prior_rth,14.46025104602510460251046025,1399.066945606694560669456071,239,239,f196b5246ded9e74cacd,R02,2019-08-23,2019
0.1,NQZ9,midnight,28.92436974789915966386554622,461.899159663865546218487395,119,119,f1f02e55c57b5c363874,R04,2019-09-20,2019
0.05,NQU9,prior_rth,28.92682926829268292682926829,1428.506097560975609756097565,164,164,f204b0ff9aa20c8b3247,R01,2019-09-09,2019
0.05,NQU9,prior_rth,28.92682926829268292682926829,1428.506097560975609756097565,164,164,f204b0ff9aa20c8b3247,R02,2019-09-09,2019
0.1,NQM9,full_overnight,23.50641025641025641025641026,352.6410256410256410256410255,156,156,f20d64ec02e03166154b,R03,2019-03-19,2019
0.2,NQH9,opening_hour_rth,6.681318681318681318681318681,935.5714285714285714285714288,91,91,f21c92fa887d65ff4dea,R05,2019-02-26,2019
0.05,NQZ9,midnight,14.59915611814345991561181435,325.0886075949367088607594933,237,237,f26190267f3dd5b3da44,R04,2019-11-18,2019
0.2,NQM9,full_overnight,40.37362637362637362637362637,930.2967032967032967032967033,91,91,f277b58721341bbe452e,R03,2019-05-30,2019
0.05,NQU9,midnight,18.785,261.8,200,200,f2a5482003e4331aa746,R04,2019-07-22,2019
0.05,NQZ9,opening_hour_rth,8.708074534161490683229813665,539.3913043478260869565217394,161,161,f2c0b43e82d4e69f96da,R05,2019-09-23,2019
0.2,NQZ9,full_overnight,34,422.1204188481675392670157069,191,191,f2c2cc3761c5aeac8b0a,R03,2019-09-17,2019
0.05,NQH9,opening_hour_rth,6.516129032258064516129032258,518.7741935483870967741935485,186,186,f2d5a1ca2ac14ab7013b,R05,2019-02-05,2019
0.05,NQZ9,opening_hour_rth,9.183856502242152466367713004,734.1031390134529147982062812,223,223,f2d81194a7dc2d3d14d7,R05,2019-12-03,2019
0.2,NQU9,prior_rth,35.22413793103448275862068966,6843.448275862068965517241376,58,58,f2ffc0b86e08082f5998,R01,2019-08-16,2019
0.2,NQU9,prior_rth,35.22413793103448275862068966,6843.448275862068965517241376,58,58,f2ffc0b86e08082f5998,R02,2019-08-16,2019
0.05,NQH9,prior_rth,30.01321585903083700440528634,1679.361233480176211453744492,227,227,f30d903980efec0da4a4,R01,2019-01-29,2019
0.05,NQH9,prior_rth,30.01321585903083700440528634,1679.361233480176211453744492,227,227,f30d903980efec0da4a4,R02,2019-01-29,2019
0.1,NQM9,opening_hour_rth,5.75,513.2560975609756097560975607,164,164,f348960ed4fa43ea6196,R05,2019-03-18,2019
0.2,NQU9,full_overnight,39.08737864077669902912621359,1115.116504854368932038834951,103,103,f36b652dcbfd958da03d,R03,2019-08-20,2019
0.1,NQU9,full_overnight,23.66395663956639566395663957,404.2994579945799457994579935,738,738,f375de4aabbd9fa6a04d,R03,2019-08-15,2019
0.05,NQU9,full_overnight,20.13996316758747697974217311,297.6620626151012891344383051,1086,1086,f38b7b1489dc61bb331a,R03,2019-08-06,2019
0.1,NQH9,prior_rth,13.68456375838926174496644295,905.0436241610738255033557091,298,298,f3a671b28f83e29702aa,R01,2019-02-13,2019
0.1,NQH9,prior_rth,13.68456375838926174496644295,905.0436241610738255033557091,298,298,f3a671b28f83e29702aa,R02,2019-02-13,2019
0.2,NQZ9,opening_hour_rth,7.455357142857142857142857143,819.5803571428571428571428576,112,112,f41951f247b0df205639,R05,2019-09-26,2019
0.2,NQZ9,prior_rth,13.559556786703601108033241,1266.376731301939058171745153,361,361,f4197d294de173567ccd,R01,2019-10-04,2019
0.2,NQZ9,prior_rth,13.559556786703601108033241,1266.376731301939058171745153,361,361,f4197d294de173567ccd,R02,2019-10-04,2019
0.05,NQH9,opening_hour_rth,9.718954248366013071895424837,658.3725490196078431372549013,153,153,f44eed16950e0f49b0aa,R05,2019-03-05,2019
0.2,NQH0,full_overnight,18.98265895953757225433526012,375.0520231213872832369942198,173,173,f47a30a88a2a0ab2b358,R03,2019-12-27,2019
0.05,NQH9,midnight,27.3525641025641025641025641,457.0576923076923076923076922,156,156,f489d762e4049b7b6046,R04,2019-01-31,2019
0.05,NQM9,opening_hour_rth,11.48039215686274509803921569,742.921568627450980392156863,102,102,f48af74325690fb428e1,R05,2019-03-14,2019
0.05,NQH9,prior_rth,26.16814159292035398230088496,1131.926253687315634218289086,339,339,f493ccf6d2a73a8ad716,R01,2019-01-10,2019
0.05,NQH9,prior_rth,26.16814159292035398230088496,1131.926253687315634218289086,339,339,f493ccf6d2a73a8ad716,R02,2019-01-10,2019
0.1,NQH9,midnight,25.27272727272727272727272727,294.5113636363636363636363638,176,176,f49d76e02c79298a9518,R04,2019-01-11,2019
0.2,NQH9,opening_hour_rth,7.322033898305084745762711864,857.1271186440677966101694898,118,118,f4aacc6c5c99e08526c0,R05,2019-01-10,2019
0.05,NQM9,midnight,18.89090909090909090909090909,393.3393939393939393939393937,165,165,f4b370a3915bdbdde2b4,R04,2019-05-03,2019
0.1,NQZ9,full_overnight,26.66836734693877551020408163,427.3418367346938775510204085,196,196,f4b77c33cf670d7464fb,R03,2019-12-11,2019
0.2,NQZ9,full_overnight,29.45171339563862928348909657,249.3520249221183800623052957,321,321,f4c4d08a0cdd85c47781,R03,2019-09-16,2019
0.05,NQZ9,opening_hour_rth,8.896226415094339622641509434,630.1226415094339622641509433,106,106,f4e0df613b99c97d696a,R05,2019-11-14,2019
0.2,NQZ9,midnight,21.5045045045045045045045045,325.2432432432432432432432432,111,111,f50705cf082b270f3fc1,R04,2019-10-30,2019
0.2,NQZ9,opening_hour_rth,7.407894736842105263157894737,913.8815789473684210526315792,76,76,f508af41bbf12579a763,R05,2019-11-22,2019
0.1,NQZ9,opening_hour_rth,10.75373134328358208955223881,696.6194029850746268656716426,134,134,f5398421e6f638770bac,R05,2019-11-21,2019
0.05,NQM9,midnight,20.49832775919732441471571906,370.5050167224080267558528435,299,299,f550d383178cd6b6a8a2,R04,2019-05-23,2019
